chlorophyll,mei,enso_event,sst,date,direction,speed,buoy_id,year,month,day,upwelling,week
6.6688175,-0.8,La Nina,12.115833,2009-02-08,250.1672153,5.98075339,M1,2009,2,8,0,2
6.6688175,-0.8,La Nina,12.115833,2009-02-15,155.4125946,6.261916781,M1,2009,2,15,0,3
6.6688175,-0.8,La Nina,12.115833,2009-02-22,194.1022882,5.151713416,M1,2009,2,22,0,4
4.288056,-0.9,La Nina,11.367856,2009-03-01,189.9555506,6.287861813,M1,2009,3,1,0,1
4.288056,-0.9,La Nina,11.367856,2009-03-08,324.344083,6.430294841,M1,2009,3,8,1,2
4.288056,-0.9,La Nina,11.367856,2009-03-15,304.8959915,5.291617615,M1,2009,3,15,1,3
4.288056,-0.9,La Nina,11.367856,2009-03-22,313.6524404,7.479060399,M1,2009,3,22,1,4
4.288056,-0.9,La Nina,11.367856,2009-03-29,315.7812753,8.829870614,M1,2009,3,29,1,5
9.750905,-0.8,La Nina,10.394,2009-04-05,229.285426,5.253473529,M1,2009,4,5,0,1
9.750905,-0.8,La Nina,10.394,2009-04-12,312.5643735,9.007252913,M1,2009,4,12,1,2
9.750905,-0.8,La Nina,10.394,2009-04-19,287.8865296,5.122706254,M1,2009,4,19,1,3
9.750905,-0.8,La Nina,10.394,2009-04-26,288.1069832,5.908182876,M1,2009,4,26,1,4
4.0281,-0.7,La Nina,11.784444,2009-05-03,307.2459989,8.164778369,M1,2009,5,3,1,1
4.0281,-0.7,La Nina,11.784444,2009-05-10,310.5499938,8.839168179,M1,2009,5,10,1,2
4.0281,-0.7,La Nina,11.784444,2009-05-17,273.5180256,4.493821326,M1,2009,5,17,0,3
4.0281,-0.7,La Nina,11.784444,2009-05-24,250.5919795,4.233435465,M1,2009,5,24,0,4
4.0281,-0.7,La Nina,11.784444,2009-05-31,275.0532988,3.505007814,M1,2009,5,31,0,5
2.860889,0,Neutral,14.0595,2009-06-07,272.9716373,4.950343333,M1,2009,6,7,0,1
2.860889,0,Neutral,14.0595,2009-06-14,297.1858276,5.877023289,M1,2009,6,14,1,2
2.860889,0,Neutral,14.0595,2009-06-21,275.4633765,5.163396003,M1,2009,6,21,0,3
2.860889,0,Neutral,14.0595,2009-06-28,220.233225,3.229043421,M1,2009,6,28,0,4
1.127625,0.6,El Nino,13.764501,2009-07-05,307.4893511,6.873474183,M1,2009,7,5,1,1
1.127625,0.6,El Nino,13.764501,2009-07-12,294.4219785,4.525895114,M1,2009,7,12,1,2
1.127625,0.6,El Nino,13.764501,2009-07-19,310.1338934,6.680007994,M1,2009,7,19,1,3
1.127625,0.6,El Nino,13.764501,2009-07-26,293.9805705,4.17761005,M1,2009,7,26,1,4
3.27483,0.6,El Nino,14.568637,2009-08-02,296.1385459,4.127129606,M1,2009,8,2,1,1
3.27483,0.6,El Nino,14.568637,2009-08-09,294.5789615,4.8994107,M1,2009,8,9,1,2
3.27483,0.6,El Nino,14.568637,2009-08-16,278.549938,3.185624789,M1,2009,8,16,0,3
3.27483,0.6,El Nino,14.568637,2009-08-23,310.1194939,3.776864353,M1,2009,8,23,0,4
3.27483,0.6,El Nino,14.568637,2009-08-30,314.5274515,6.274693579,M1,2009,8,30,1,5
9.91522,0.4,Neutral,13.650999,2009-09-06,299.2040642,4.143186973,M1,2009,9,6,1,1
9.91522,0.4,Neutral,13.650999,2009-09-13,290.7493875,4.28046386,M1,2009,9,13,1,2
9.91522,0.4,Neutral,13.650999,2009-09-20,315.5903545,4.126013956,M1,2009,9,20,1,3
9.91522,0.4,Neutral,13.650999,2009-09-27,298.2636007,5.699621624,M1,2009,9,27,1,4
4.595583,0.6,El Nino,13.867143,2009-10-04,308.3298043,4.25127806,M1,2009,10,4,1,1
4.595583,0.6,El Nino,13.867143,2009-10-11,208.8507066,5.594281854,M1,2009,10,11,0,2
4.595583,0.6,El Nino,13.867143,2009-10-18,340.9102324,5.155639408,M1,2009,10,18,0,3
4.595583,0.6,El Nino,13.867143,2009-10-25,348.0846301,6.597540404,M1,2009,10,25,0,4
24.042181,1,El Nino,12.864333,2009-11-01,22.73112119,4.393315448,M1,2009,11,1,0,1
24.042181,1,El Nino,12.864333,2009-11-08,8.832780709,5.052908779,M1,2009,11,8,0,2
24.042181,1,El Nino,12.864333,2009-11-15,4.446325863,5.022607862,M1,2009,11,15,0,3
24.042181,1,El Nino,12.864333,2009-11-22,13.67612755,5.386664494,M1,2009,11,22,0,4
24.042181,1,El Nino,12.864333,2009-11-29,21.68613787,3.843632333,M1,2009,11,29,0,5
4.3672,1,El Nino,12.336666,2009-12-06,95.12535967,5.691412522,M1,2009,12,6,0,1
4.3672,1,El Nino,12.336666,2009-12-13,93.20824171,4.597676846,M1,2009,12,13,0,2
4.3672,1,El Nino,12.336666,2009-12-20,68.20224773,5.557668843,M1,2009,12,20,0,3
4.3672,1,El Nino,12.336666,2009-12-27,82.45191779,3.97803438,M1,2009,12,27,0,4
1.0908571,0.9,El Nino,12.661428,2010-01-03,67.4768507,4.730918337,M1,2010,1,3,0,1
1.0908571,0.9,El Nino,12.661428,2010-01-10,118.6930808,4.889884891,M1,2010,1,10,0,2
1.0908571,0.9,El Nino,12.661428,2010-01-17,187.5335742,8.03784882,M1,2010,1,17,0,3
1.0908571,0.9,El Nino,12.661428,2010-01-24,116.3979393,4.727283069,M1,2010,1,24,0,4
1.0908571,0.9,El Nino,12.661428,2010-01-31,143.9542845,4.794505775,M1,2010,1,31,0,5
0.793909,1.3,El Nino,12.900625,2010-02-07,355.1637507,5.022756371,M1,2010,2,7,0,1
0.793909,1.3,El Nino,12.900625,2010-02-14,320.4199128,4.263702195,M1,2010,2,14,1,2
0.793909,1.3,El Nino,12.900625,2010-02-21,213.6231245,5.617660306,M1,2010,2,21,0,3
0.793909,1.3,El Nino,12.900625,2010-02-28,274.6424904,5.060175755,M1,2010,2,28,0,4
14.201799,1.3,El Nino,12.923888,2010-03-07,332.6420397,7.208973781,M1,2010,3,7,0,1
14.201799,1.3,El Nino,12.923888,2010-03-14,8.349321181,4.66710022,M1,2010,3,14,0,2
14.201799,1.3,El Nino,12.923888,2010-03-21,331.7848262,5.519540062,M1,2010,3,21,0,3
14.201799,1.3,El Nino,12.923888,2010-03-28,293.1674707,5.107248548,M1,2010,3,28,1,4
27.801203,0.5,Neutral,12.2825,2010-04-04,318.6205596,6.586530468,M1,2010,4,4,1,1
27.801203,0.5,Neutral,12.2825,2010-04-11,289.7612226,5.801429707,M1,2010,4,11,1,2
27.801203,0.5,Neutral,12.2825,2010-04-18,315.5321047,6.27334624,M1,2010,4,18,1,3
27.801203,0.5,Neutral,12.2825,2010-04-25,321.7926357,7.098313555,M1,2010,4,25,1,4
37.130737,-0.1,Neutral,11.25909,2010-05-02,330.6721896,7.869800026,M1,2010,5,2,0,1
37.130737,-0.1,Neutral,11.25909,2010-05-09,315.3071701,6.081160028,M1,2010,5,9,1,2
37.130737,-0.1,Neutral,11.25909,2010-05-16,316.637353,5.966232708,M1,2010,5,16,1,3
37.130737,-0.1,Neutral,11.25909,2010-05-23,273.7602256,4.955328706,M1,2010,5,23,0,4
37.130737,-0.1,Neutral,11.25909,2010-05-30,321.6607088,5.612584008,M1,2010,5,30,1,5
2.6318824,-1.3,La Nina,11.778236,2010-06-06,324.5993498,7.915269193,M1,2010,6,6,1,1
2.6318824,-1.3,La Nina,11.778236,2010-06-13,312.2094065,6.30389462,M1,2010,6,13,1,2
2.6318824,-1.3,La Nina,11.778236,2010-06-20,319.2630354,5.934720704,M1,2010,6,20,1,3
2.6318824,-1.3,La Nina,11.778236,2010-06-27,297.0948956,5.621260442,M1,2010,6,27,1,4
1.00425,-2.4,La Nina,13.064999,2010-07-04,275.0565898,4.045929588,M1,2010,7,4,0,1
1.00425,-2.4,La Nina,13.064999,2010-07-11,289.2285169,3.649904337,M1,2010,7,11,0,2
1.00425,-2.4,La Nina,13.064999,2010-07-18,306.17802820000003,4.255328769,M1,2010,7,18,1,3
1.00425,-2.4,La Nina,13.064999,2010-07-25,293.0672148,3.979744581,M1,2010,7,25,0,4
2.5056665,-2.4,La Nina,14.180499,2010-08-01,313.5414412,4.320318151,M1,2010,8,1,1,1
2.5056665,-2.4,La Nina,14.180499,2010-08-08,296.6784689,3.284668782,M1,2010,8,8,0,2
2.5056665,-2.4,La Nina,14.180499,2010-08-15,327.8566159,4.919427318,M1,2010,8,15,1,3
2.5056665,-2.4,La Nina,14.180499,2010-08-22,312.1713091,4.794070955,M1,2010,8,22,1,4
2.5056665,-2.4,La Nina,14.180499,2010-08-29,312.370831,4.248854367,M1,2010,8,29,1,5
5.195842,-2.3,La Nina,14.055,2010-09-05,302.1353887,4.58451678,M1,2010,9,5,1,1
5.195842,-2.3,La Nina,14.055,2010-09-12,303.5816636,3.3773675,M1,2010,9,12,0,2
5.195842,-2.3,La Nina,14.055,2010-09-19,332.4094193,4.781315087,M1,2010,9,19,0,3
5.195842,-2.3,La Nina,14.055,2010-09-26,326.2151054,4.925874771,M1,2010,9,26,1,4
0.8269167,-2.2,La Nina,13.895999,2010-10-03,315.7758188,3.627295006,M1,2010,10,3,0,1
0.8269167,-2.2,La Nina,13.895999,2010-10-10,311.6242198,3.745297232,M1,2010,10,10,0,2
0.8269167,-2.2,La Nina,13.895999,2010-10-17,310.0214818,3.799024058,M1,2010,10,17,0,3
0.8269167,-2.2,La Nina,13.895999,2010-10-24,160.1302768,5.559666893,M1,2010,10,24,0,4
0.8269167,-2.2,La Nina,13.895999,2010-10-31,321.687937,3.755897349,M1,2010,10,31,0,5
2.544,-2,La Nina,13.305001,2010-11-07,334.0858801,4.875818936,M1,2010,11,7,0,1
2.544,-2,La Nina,13.305001,2010-11-14,300.3134723,3.99875845,M1,2010,11,14,0,2
2.544,-2,La Nina,13.305001,2010-11-21,295.4737715,6.090378604,M1,2010,11,21,1,3
2.544,-2,La Nina,13.305001,2010-11-28,44.43199557,4.776872934,M1,2010,11,28,0,4
1.1891,-1.9,La Nina,12.225,2010-12-05,123.9007761,4.029828001,M1,2010,12,5,0,1
1.1891,-1.9,La Nina,12.225,2010-12-12,69.75781515,5.218849364,M1,2010,12,12,0,2
1.1891,-1.9,La Nina,12.225,2010-12-19,161.1250766,6.070175102,M1,2010,12,19,0,3
1.1891,-1.9,La Nina,12.225,2010-12-26,47.10636642,6.215004763,M1,2010,12,26,0,4
7.624824,-1.8,La Nina,12.195356,2011-01-02,69.58469466,5.980828914,M1,2011,1,2,0,1
7.624824,-1.8,La Nina,12.195356,2011-01-09,45.58759255,4.193106024,M1,2011,1,9,0,2
7.624824,-1.8,La Nina,12.195356,2011-01-16,346.0477872,5.171575496,M1,2011,1,16,0,3
7.624824,-1.8,La Nina,12.195356,2011-01-23,46.59367768,4.318826381,M1,2011,1,23,0,4
7.624824,-1.8,La Nina,12.195356,2011-01-30,357.7295743,4.517504331,M1,2011,1,30,0,5
1.8812997,-1.6,La Nina,12.289999,2011-02-06,6.224187319,5.466304699,M1,2011,2,6,0,1
1.8812997,-1.6,La Nina,12.289999,2011-02-13,197.9171222,7.604368386,M1,2011,2,13,0,2
1.8812997,-1.6,La Nina,12.289999,2011-02-20,323.2135647,5.460860227,M1,2011,2,20,1,3
1.8812997,-1.6,La Nina,12.289999,2011-02-27,154.7239143,5.034776307,M1,2011,2,27,0,4
0.6484,-1.7,La Nina,12.114166,2011-03-06,314.6965672,5.995015827,M1,2011,3,6,1,1
0.6484,-1.7,La Nina,12.114166,2011-03-13,223.0714395,5.194255773,M1,2011,3,13,0,2
0.6484,-1.7,La Nina,12.114166,2011-03-20,206.9433177,7.216363257,M1,2011,3,20,0,3
0.6484,-1.7,La Nina,12.114166,2011-03-27,323.0249981,5.647615718,M1,2011,3,27,1,4
1.1126666,-1.7,La Nina,12.025001,2011-04-03,322.3257199,6.654558022,M1,2011,4,3,1,1
1.1126666,-1.7,La Nina,12.025001,2011-04-10,326.3908285,5.906705654,M1,2011,4,10,1,2
1.1126666,-1.7,La Nina,12.025001,2011-04-17,281.3139225,5.317602459,M1,2011,4,17,1,3
1.1126666,-1.7,La Nina,12.025001,2011-04-24,311.0050353,7.734223136,M1,2011,4,24,1,4
0.29868752,-1.2,La Nina,11.295938,2011-05-01,317.2291507,6.485014812,M1,2011,5,1,1,1
0.29868752,-1.2,La Nina,11.295938,2011-05-08,300.3933101,6.522851172,M1,2011,5,8,1,2
0.29868752,-1.2,La Nina,11.295938,2011-05-15,259.2164786,6.786817577,M1,2011,5,15,0,3
0.29868752,-1.2,La Nina,11.295938,2011-05-22,300.6910325,6.799985815,M1,2011,5,22,1,4
0.29868752,-1.2,La Nina,11.295938,2011-05-29,246.9693329,5.653319469,M1,2011,5,29,0,5
3.875286,-1,La Nina,12.791154,2011-06-05,295.2635567,6.541780317,M1,2011,6,5,1,1
3.875286,-1,La Nina,12.791154,2011-06-12,296.3827735,5.935772035,M1,2011,6,12,1,2
3.875286,-1,La Nina,12.791154,2011-06-19,301.350473,5.091484647,M1,2011,6,19,1,3
3.875286,-1,La Nina,12.791154,2011-06-26,307.9886036,6.387473838,M1,2011,6,26,1,4
4.3988,-0.7,La Nina,13.4295845,2011-07-03,287.8921062,3.934974526,M1,2011,7,3,0,1
4.3988,-0.7,La Nina,13.4295845,2011-07-10,298.0706431,6.190963879,M1,2011,7,10,1,2
4.3988,-0.7,La Nina,13.4295845,2011-07-17,294.7891815,4.197500707,M1,2011,7,17,1,3
4.3988,-0.7,La Nina,13.4295845,2011-07-24,254.4334485,3.911722658,M1,2011,7,24,0,4
4.3988,-0.7,La Nina,13.4295845,2011-07-31,289.7257494,3.918817632,M1,2011,7,31,0,5
17.549334,-0.8,La Nina,13.815001,2011-08-07,306.4341366,5.131176135,M1,2011,8,7,1,1
17.549334,-0.8,La Nina,13.815001,2011-08-14,303.5754369,5.20605166,M1,2011,8,14,1,2
17.549334,-0.8,La Nina,13.815001,2011-08-21,311.0575715,3.67221307,M1,2011,8,21,0,3
17.549334,-0.8,La Nina,13.815001,2011-08-28,262.0581834,3.51879154,M1,2011,8,28,0,4
2.6571002,-1.1,La Nina,NA,2011-09-04,306.3666338,4.483720076,M1,2011,9,4,1,1
2.6571002,-1.1,La Nina,NA,2011-09-11,307.7004519,4.669426429,M1,2011,9,11,1,2
2.6571002,-1.1,La Nina,NA,2011-09-18,291.0007196,3.457714619,M1,2011,9,18,0,3
2.6571002,-1.1,La Nina,NA,2011-09-25,266.0774267,4.305993709,M1,2011,9,25,0,4
1.7559412,-1.3,La Nina,NA,2011-10-02,283.7720794,4.373960261,M1,2011,10,2,1,1
1.7559412,-1.3,La Nina,NA,2011-10-09,327.7383269,4.161604741,M1,2011,10,9,1,2
1.7559412,-1.3,La Nina,NA,2011-10-16,322.1844862,3.973452388,M1,2011,10,16,0,3
1.7559412,-1.3,La Nina,NA,2011-10-23,318.246431,3.807189772,M1,2011,10,23,0,4
1.7559412,-1.3,La Nina,NA,2011-10-30,342.3649588,4.869349319,M1,2011,10,30,0,5
0.56462497,-1.1,La Nina,13.364499,2011-11-06,58.24627516,4.608320338,M1,2011,11,6,0,1
0.56462497,-1.1,La Nina,13.364499,2011-11-13,339.7120992,4.200077502,M1,2011,11,13,0,2
0.56462497,-1.1,La Nina,13.364499,2011-11-20,112.4396299,5.613266636,M1,2011,11,20,0,3
0.56462497,-1.1,La Nina,13.364499,2011-11-27,353.8442432,5.368158344,M1,2011,11,27,0,4
0.5218261,-1.2,La Nina,NA,2011-12-04,67.79529928,4.328690568,M1,2011,12,4,0,1
0.5218261,-1.2,La Nina,NA,2011-12-11,60.51653229,4.113861114,M1,2011,12,11,0,2
0.5218261,-1.2,La Nina,NA,2011-12-18,42.83306146,4.529499992,M1,2011,12,18,0,3
0.5218261,-1.2,La Nina,NA,2011-12-25,15.34017271,4.646124242,M1,2011,12,25,0,4
0.60207146,-1.1,La Nina,12.0025,2012-01-01,8.311557182,4.967348757,M1,2012,1,1,0,1
0.60207146,-1.1,La Nina,12.0025,2012-01-08,59.90337104,4.10319938,M1,2012,1,8,0,2
0.60207146,-1.1,La Nina,12.0025,2012-01-15,15.60871847,5.984754638,M1,2012,1,15,0,3
0.60207146,-1.1,La Nina,12.0025,2012-01-22,346.0015679,5.128828771,M1,2012,1,22,0,4
0.60207146,-1.1,La Nina,12.0025,2012-01-29,28.77011726,4.393695725,M1,2012,1,29,0,5
1.034875,-0.7,La Nina,11.828635,2012-02-05,84.0012053,4.384824726,M1,2012,2,5,0,1
1.034875,-0.7,La Nina,11.828635,2012-02-12,322.998009,6.918983934,M1,2012,2,12,1,2
1.034875,-0.7,La Nina,11.828635,2012-02-19,332.9340176,6.113620456,M1,2012,2,19,0,3
1.034875,-0.7,La Nina,11.828635,2012-02-26,305.2569519,5.748581193,M1,2012,2,26,1,4
1.5385555,-0.6,La Nina,10.819284,2012-03-04,331.2140083,6.249313008,M1,2012,3,4,0,1
1.5385555,-0.6,La Nina,10.819284,2012-03-11,201.0199536,6.29105512,M1,2012,3,11,0,2
1.5385555,-0.6,La Nina,10.819284,2012-03-18,308.3229196,5.647004818,M1,2012,3,18,1,3
1.5385555,-0.6,La Nina,10.819284,2012-03-25,177.2774475,5.331910319,M1,2012,3,25,0,4
0.7479167,-0.4,Neutral,11.344667,2012-04-01,326.4654707,7.645900227,M1,2012,4,1,1,1
0.7479167,-0.4,Neutral,11.344667,2012-04-08,188.5071797,5.360553973,M1,2012,4,8,0,2
0.7479167,-0.4,Neutral,11.344667,2012-04-22,298.0012059,5.668578821,M1,2012,4,22,1,4
0.7479167,-0.4,Neutral,11.344667,2012-04-29,303.363326,7.021917166,M1,2012,4,29,1,5
2.61,-0.3,Neutral,10.819499,2012-05-06,297.2534337,5.128262504,M1,2012,5,6,1,1
2.61,-0.3,Neutral,10.819499,2012-05-13,296.3660105,5.755557776,M1,2012,5,13,1,2
2.61,-0.3,Neutral,10.819499,2012-05-20,309.5437234,8.485065158,M1,2012,5,20,1,3
2.61,-0.3,Neutral,10.819499,2012-05-27,310.8450352,6.430464276,M1,2012,5,27,1,4
13.168421,-0.3,Neutral,11.962777,2012-06-03,308.5175027,7.604898126,M1,2012,6,3,1,1
13.168421,-0.3,Neutral,11.962777,2012-06-10,305.8573093,5.259929549,M1,2012,6,10,1,2
13.168421,-0.3,Neutral,11.962777,2012-06-17,261.8956693,4.003695649,M1,2012,6,17,0,3
13.168421,-0.3,Neutral,11.962777,2012-06-24,317.3603654,5.561091306,M1,2012,6,24,1,4
8.098454,0.3,Neutral,13.197499,2012-07-01,304.6817141,6.175653162,M1,2012,7,1,1,1
8.098454,0.3,Neutral,13.197499,2012-07-08,306.1903596,5.645785071,M1,2012,7,8,1,2
8.098454,0.3,Neutral,13.197499,2012-07-15,293.0069585,4.302443406,M1,2012,7,15,1,3
8.098454,0.3,Neutral,13.197499,2012-07-22,254.5771383,4.103985934,M1,2012,7,22,0,4
8.098454,0.3,Neutral,13.197499,2012-07-29,302.8930187,4.549336882,M1,2012,7,29,1,5
3.9995558,0,Neutral,13.600454,NA,NA,NA,M1,NA,NA,NA,NA,NA
4.78575,-0.3,Neutral,13.53889,2012-09-09,319.476727,5.705433572,M1,2012,9,9,1,2
4.78575,-0.3,Neutral,13.53889,2012-09-16,312.9982385,6.276232666,M1,2012,9,16,1,3
4.78575,-0.3,Neutral,13.53889,2012-09-23,281.720364,2.595929633,M1,2012,9,23,0,4
4.78575,-0.3,Neutral,13.53889,2012-09-30,307.5936678,4.081902774,M1,2012,9,30,1,5
1.5903332,-0.2,Neutral,14.575334,2012-10-07,316.8511311,3.5902145,M1,2012,10,7,0,1
1.5903332,-0.2,Neutral,14.575334,2012-10-14,321.0257348,5.426377416,M1,2012,10,14,1,2
1.5903332,-0.2,Neutral,14.575334,2012-10-21,301.5690815,4.558612069,M1,2012,10,21,1,3
1.5903332,-0.2,Neutral,14.575334,2012-10-28,350.0478676,3.771580118,M1,2012,10,28,0,4
0.5956,0,Neutral,14.642186,2012-11-04,330.2765309,4.267871819,M1,2012,11,4,1,1
0.5956,0,Neutral,14.642186,2012-11-11,79.84042831,5.178944624,M1,2012,11,11,0,2
0.5956,0,Neutral,14.642186,2012-11-18,48.02006703,4.911978254,M1,2012,11,18,0,3
0.5956,0,Neutral,14.642186,2012-11-25,231.2673946,6.459217803,M1,2012,11,25,0,4
0.41281816,0,Neutral,13.745001,2012-12-02,187.1476852,5.331644545,M1,2012,12,2,0,1
0.41281816,0,Neutral,13.745001,2012-12-09,334.08589,4.846932622,M1,2012,12,9,0,2
11.58305,-0.1,Neutral,11.983334,NA,NA,NA,M1,NA,NA,NA,NA,NA
1.4742857,-0.1,Neutral,11.478825,NA,NA,NA,M1,NA,NA,NA,NA,NA
3.5680768,-0.1,Neutral,11.649999,2013-03-10,3.896356152,6.62649069,M1,2013,3,10,0,2
3.5680768,-0.1,Neutral,11.649999,2013-03-17,8.991059326,5.80963258,M1,2013,3,17,0,3
3.5680768,-0.1,Neutral,11.649999,2013-03-24,337.0815445,4.323306453,M1,2013,3,24,0,4
3.5680768,-0.1,Neutral,11.649999,2013-03-31,280.0811179,4.184662617,M1,2013,3,31,0,5
4.193473,-0.3,Neutral,10.869445,2013-04-07,312.7261893,8.747740184,M1,2013,4,7,1,1
4.193473,-0.3,Neutral,10.869445,2013-04-14,316.9027829,7.768846184,M1,2013,4,14,1,2
4.193473,-0.3,Neutral,10.869445,2013-04-21,295.9776801,4.082508361,M1,2013,4,21,1,3
4.193473,-0.3,Neutral,10.869445,2013-04-28,306.9608588,4.627423668,M1,2013,4,28,1,4
2.5241578,-0.7,La Nina,11.844232,2013-05-05,280.6280595,5.944548137,M1,2013,5,5,1,1
2.5241578,-0.7,La Nina,11.844232,2013-05-12,306.090628,6.991704033,M1,2013,5,12,1,2
2.5241578,-0.7,La Nina,11.844232,2013-05-19,312.2068417,8.840112439,M1,2013,5,19,1,3
2.5241578,-0.7,La Nina,11.844232,2013-05-26,299.8434871,6.443376306,M1,2013,5,26,1,4
11.371785,-1.1,La Nina,12.537083,2013-06-02,260.7907048,3.895132473,M1,2013,6,2,0,1
11.371785,-1.1,La Nina,12.537083,2013-06-09,299.4495882,5.940694945,M1,2013,6,9,1,2
11.371785,-1.1,La Nina,12.537083,2013-06-16,311.9785168,8.012785769,M1,2013,6,16,1,3
11.371785,-1.1,La Nina,12.537083,2013-06-23,277.9974047,4.268244058,M1,2013,6,23,0,4
11.371785,-1.1,La Nina,12.537083,2013-06-30,279.484414,3.883909728,M1,2013,6,30,0,5
1.212,-0.8,La Nina,14.099001,2013-07-07,274.3294485,3.390690373,M1,2013,7,7,0,1
1.212,-0.8,La Nina,14.099001,2013-07-14,303.22591,4.729224459,M1,2013,7,14,1,2
1.212,-0.8,La Nina,14.099001,2013-07-21,272.0437863,2.49093073,M1,2013,7,21,0,3
1.212,-0.8,La Nina,14.099001,2013-07-28,259.1797466,3.430838187,M1,2013,7,28,0,4
5.4264,-0.4,Neutral,15.024375,NA,NA,NA,M1,NA,NA,NA,NA,NA
16.1673,-0.3,Neutral,14.190276,2013-09-15,257.629829,5.282107097,M1,2013,9,15,0,3
16.1673,-0.3,Neutral,14.190276,2013-09-22,301.8844497,5.510429685,M1,2013,9,22,1,4
16.1673,-0.3,Neutral,14.190276,2013-09-29,311.4257087,5.03283593,M1,2013,9,29,1,5
24.921125,-0.1,Neutral,13.626875,2013-10-06,268.3174558,3.96529128,M1,2013,10,6,0,1
24.921125,-0.1,Neutral,13.626875,2013-10-13,331.7093113,4.167908162,M1,2013,10,13,0,2
24.921125,-0.1,Neutral,13.626875,2013-10-20,305.8147726,3.739585827,M1,2013,10,20,0,3
24.921125,-0.1,Neutral,13.626875,2013-10-27,292.331563,4.968590392,M1,2013,10,27,1,4
3.881647,-0.2,Neutral,13.348463,2013-11-03,320.0118614,4.99718944,M1,2013,11,3,1,1
3.881647,-0.2,Neutral,13.348463,2013-11-10,309.4117418,5.069058439,M1,2013,11,10,1,2
3.881647,-0.2,Neutral,13.348463,2013-11-17,17.26502108,4.078377944,M1,2013,11,17,0,3
3.881647,-0.2,Neutral,13.348463,2013-11-24,23.95751872,3.852997388,M1,2013,11,24,0,4
1.0433334,-0.3,Neutral,NA,2013-12-01,322.8875974,5.662635723,M1,2013,12,1,1,1
1.0433334,-0.3,Neutral,NA,2013-12-08,31.32655241,5.640058857,M1,2013,12,8,0,2
1.0433334,-0.3,Neutral,NA,2013-12-15,342.8055694,5.164562565,M1,2013,12,15,0,3
1.0433334,-0.3,Neutral,NA,2013-12-22,28.88995927,4.238760371,M1,2013,12,22,0,4
1.0433334,-0.3,Neutral,NA,2013-12-29,359.2333446,3.946051692,M1,2013,12,29,0,5
0.87466675,-0.5,Neutral,3.494,2014-01-05,338.8363097,4.230662426,M1,2014,1,5,0,1
0.87466675,-0.5,Neutral,3.494,2014-01-12,20.72921095,4.925565926,M1,2014,1,12,0,2
0.87466675,-0.5,Neutral,3.494,2014-01-19,12.26966789,3.690266633,M1,2014,1,19,0,3
0.87466675,-0.5,Neutral,3.494,2014-01-26,300.0090193,4.855389573,M1,2014,1,26,1,4
0.9810834,-0.4,Neutral,12.48225,2014-02-02,9.112822584,5.876116099,M1,2014,2,2,0,1
0.9810834,-0.4,Neutral,12.48225,2014-02-09,294.8968791,4.673736232,M1,2014,2,9,1,2
0.9810834,-0.4,Neutral,12.48225,2014-02-16,314.2473219,5.087086175,M1,2014,2,16,1,3
0.9810834,-0.4,Neutral,12.48225,2014-02-23,148.9122151,5.843685905,M1,2014,2,23,0,4
4.8292665,0,Neutral,13.27875,2014-03-02,195.8021945,3.925013889,M1,2014,3,2,0,1
4.8292665,0,Neutral,13.27875,2014-03-09,327.8818776,4.177176097,M1,2014,3,9,1,2
4.8292665,0,Neutral,13.27875,2014-03-16,297.2714896,4.714934645,M1,2014,3,16,1,3
4.8292665,0,Neutral,13.27875,2014-03-23,235.3645606,3.826280192,M1,2014,3,23,0,4
4.8292665,0,Neutral,13.27875,2014-03-30,253.6653682,5.27737866,M1,2014,3,30,0,5
15.41925,-0.2,Neutral,13.143126,2014-04-06,282.682307,3.5367699,M1,2014,4,6,0,1
15.41925,-0.2,Neutral,13.143126,2014-04-13,287.0748255,5.520201738,M1,2014,4,13,1,2
15.41925,-0.2,Neutral,13.143126,2014-04-20,290.2511352,6.138167419,M1,2014,4,20,1,3
15.41925,-0.2,Neutral,13.143126,2014-04-27,302.4066722,4.396895203,M1,2014,4,27,1,4
19.5012,-0.2,Neutral,12.145453,2014-05-04,278.7412291,6.442871059,M1,2014,5,4,0,1
19.5012,-0.2,Neutral,12.145453,2014-05-11,302.4505915,5.736250964,M1,2014,5,11,1,2
19.5012,-0.2,Neutral,12.145453,2014-05-18,270.0838386,5.089505982,M1,2014,5,18,0,3
19.5012,-0.2,Neutral,12.145453,2014-05-25,294.2388683,6.914753054,M1,2014,5,25,1,4
7.7632146,0,Neutral,13.274615,2014-06-01,246.93265830000001,3.006582509,M1,2014,6,1,0,1
7.7632146,0,Neutral,13.274615,2014-06-08,241.8892237,4.627638872,M1,2014,6,8,0,2
7.7632146,0,Neutral,13.274615,2014-06-15,284.0201099,6.274192918,M1,2014,6,15,1,3
7.7632146,0,Neutral,13.274615,2014-06-22,281.7102236,5.519670717,M1,2014,6,22,1,4
7.7632146,0,Neutral,13.274615,2014-06-29,268.5176646,4.364074137,M1,2014,6,29,0,5
0.9001802,0.4,Neutral,15.545,2014-07-06,244.3375522,3.788723011,M1,2014,7,6,0,1
0.9001802,0.4,Neutral,15.545,2014-07-13,276.1810575,3.335412589,M1,2014,7,13,0,2
0.9001802,0.4,Neutral,15.545,2014-07-20,302.0683606,3.485021721,M1,2014,7,20,0,3
0.9001802,0.4,Neutral,15.545,2014-07-27,314.802187,4.476609019,M1,2014,7,27,1,4
